batch_id,time,penicillin,pred_ridge,pred_rf,pred_xgb,error_ridge,error_rf,error_xgb,anomaly_ridge,anomaly_rf,anomaly_xgb,anomaly_consensus
1,6.6,0.00098312,0.26014347331536847,0.0009835797905596987,0.0021014276,0.25916035331536846,4.597905596986137e-07,0.0011183076426285504,False,False,False,False
1,6.8,0.00098259,0.26313268111615606,0.0009827267385214117,0.0021014276,0.26215009111615606,1.3673852141174968e-07,0.0011188376426285505,False,False,False,False
1,7.0,0.00098207,0.24875028849618452,0.0009820269027825369,0.002080812,0.24776821849618452,4.309721746316442e-08,0.0010987418861168623,False,False,False,False
1,7.2,0.00098153,0.21900399903749523,0.0009816879480221078,0.002080812,0.21802246903749523,1.579480221078431e-07,0.0010992818861168623,False,False,False,False
1,7.4,0.00098096,0.1836557961253984,0.0009809415497694033,0.002080812,0.1826748361253984,1.8450230596578007e-08,0.0010998518861168624,False,False,False,False
1,7.6,0.00098037,0.15205221314088213,0.0009806385856955013,0.002080812,0.15107184314088212,2.685856955013128e-07,0.0011004418861168624,False,False,False,False
1,7.8,0.00097977,0.1318571385582512,0.0009802705487819956,0.002153776,0.13087736855825122,5.005487819956071e-07,0.0011740058875638246,False,False,False,False
1,8.0,0.00097918,0.12403551850580818,0.0009796956235305077,0.0020025515,0.12305633850580819,5.156235305075856e-07,0.0010233714531880616,False,False,False,False
1,8.2,0.00097861,0.1308118765286519,0.000978087873355252,0.002080812,0.1298332665286519,5.22126644748053e-07,0.0011022018861168623,False,False,False,False
1,8.4,0.00097805,0.14704249689029858,0.0009774577540558405,0.002153776,0.14606444689029857,5.922459441595664e-07,0.0011757258875638246,False,False,False,False
1,8.6,0.00097751,0.14148058585220902,0.000976997627265773,0.0020025515,0.14050307585220903,5.123727342269853e-07,0.0010250414531880617,False,False,False,False
1,8.8,0.00097695,0.11864359412865255,0.0009764665106016244,0.0020025515,0.11766664412865255,4.834893983756815e-07,0.0010256014531880616,False,False,False,False
1,9.0,0.00097638,0.08874593530427788,0.0009762592357331932,0.0020025515,0.08776955530427788,1.2076426680678824e-07,0.0010261714531880617,False,False,False,False
1,9.2,0.00097579,0.05370430791164793,0.000975662959592843,0.0020025515,0.05272851791164793,1.2704040715705214e-07,0.0010267614531880617,False,False,False,False
1,9.4,0.00097518,0.021057331510291988,0.0009749618361988537,0.0020025515,0.02008215151029199,2.1816380114622093e-07,0.0010273714531880617,False,False,False,False
1,9.6,0.00097454,-0.010584374453449286,0.0009742487000355877,0.0020025515,0.011558914453449285,2.912999644122784e-07,0.0010280114531880618,False,False,False,False
1,9.8,0.00097391,-0.03160454686708292,0.0009739692137944365,0.0015849812,0.03257845686708292,5.9213794436426166e-08,0.0006110712189117074,False,False,False,False
1,10.0,0.00097327,-0.047074212488505296,0.000973306424078601,0.0020025515,0.048047482488505294,3.642407860092803e-08,0.0010292814531880617,False,False,False,False
1,10.2,0.00097265,-0.05969681129544746,0.0009729080600159776,0.001934715,0.06066946129544746,2.5806001597758997e-07,0.0009620649645909667,False,False,False,False
1,10.4,0.00097204,-0.07119617094119057,0.0009725751242634534,0.001934715,0.07216821094119057,5.351242634534436e-07,0.0009626749645909667,False,False,False,False
1,10.6,0.00097143,-0.09132451151998566,0.0009719104056526283,0.001934715,0.09229594151998566,4.804056526283183e-07,0.0009632849645909667,False,False,False,False
1,10.8,0.00097082,-0.11691862603005987,0.0009714162858166234,0.001934715,0.11788944603005987,5.96285816623467e-07,0.0009638949645909668,False,False,False,False
1,11.0,0.00097019,-0.145822662230346,0.0009707856165022522,0.001934715,0.14679285223034602,5.956165022521793e-07,0.0009645249645909667,False,False,False,False
1,11.2,0.00096956,-0.1757801754081001,0.0009702326170360355,0.0015849812,0.1767497354081001,6.726170360355031e-07,0.0006154212189117074,False,False,False,False
1,11.4,0.00096891,-0.2050042280504485,0.000969497427612601,0.0013458938,0.20597313805044848,5.874276126009541e-07,0.00037698383378624914,False,False,False,False
1,11.6,0.00096826,-0.23140793271441673,0.0009691141007480875,0.0014304903,0.23237619271441673,8.541007480875008e-07,0.0004622302870208025,False,False,False,False
1,11.8,0.0009676,-0.23346930121012477,0.0009688973411849189,0.0014304903,0.23443690121012478,1.2973411849188975e-06,0.0004628902870208025,False,False,False,False
1,12.0,0.00096693,-0.05620177864859777,0.0009657679263846419,0.0014304903,0.057168708648597764,1.1620736153580315e-06,0.00046356028702080254,False,False,False,False
1,12.2,0.00096622,-0.0059619746164703,0.0009651732296637683,0.0014304903,0.0069281946164703005,1.0467703362316422e-06,0.00046427028702080255,False,False,False,False
1,12.4,0.00096551,0.08387230991730554,0.0009635538180661862,0.0014304903,0.08290679991730554,1.9561819338138322e-06,0.00046498028702080245,False,False,False,False
1,12.6,0.00096484,0.15119386900020437,0.0009626943103348892,0.002080812,0.15022902900020438,2.145689665110774e-06,0.0011159718861168623,False,False,False,False
1,12.8,0.00096422,0.250474952965563,0.0009624659284925465,0.002080812,0.249510732965563,1.7540715074534658e-06,0.0011165918861168623,False,False,False,False
1,13.0,0.00096365,0.3116324830590518,0.0009620966573040235,0.002080812,0.3106688330590518,1.5533426959765803e-06,0.0011171618861168624,False,False,False,False
1,13.2,0.00096311,0.3300154001826474,0.0009616161542999229,0.002080812,0.3290522901826474,1.493845700077114e-06,0.0011177018861168622,False,False,False,False
1,13.4,0.00096254,0.31327513298371024,0.0009615267166534564,0.002080812,0.3123125929837102,1.0132833465436144e-06,0.0011182718861168623,False,False,False,False
1,13.6,0.00096194,0.27385570869859244,0.0009613607135359642,0.002080812,0.27289376869859244,5.792864640357699e-07,0.0011188718861168622,False,False,False,False
1,13.8,0.00096128,0.2290092774625645,0.0009609996352170566,0.002080812,0.2280479974625645,2.8036478294339844e-07,0.0011195318861168622,False,False,False,False
1,14.0,0.00096059,0.20072203613302086,0.0009607853759978982,0.0015087505,0.19976144613302085,1.9537599789821569e-07,0.0005481604871189594,False,False,False,False
1,14.2,0.00095989,0.19547925873513172,0.0009605191355191108,0.0015087505,0.19451936873513173,6.291355191107278e-07,0.0005488604871189594,False,False,False,False
1,14.4,0.00095921,0.2159953836419124,0.000960171408806105,0.0016632414,0.2150361736419124,9.614088061049141e-07,0.0007040314190098643,False,False,False,False
1,14.6,0.00095857,0.24839234704346858,0.0009597307981141496,0.002080812,0.24743377704346858,1.160798114149689e-06,0.0011222418861168623,False,False,False,False
1,14.8,0.00095798,0.2816371118723584,0.0009594892248531168,0.0022303408,0.2806791318723584,1.5092248531168272e-06,0.0012723608477455378,False,False,False,False
1,15.0,0.00095742,0.3036566305015871,0.0009593541429483948,0.002153776,0.3026992105015871,1.93414294839486e-06,0.0011963558875638246,False,False,False,False
1,15.2,0.00095685,0.30175136803354796,0.0009641320830196999,0.002153776,0.30079451803354795,7.282083019699895e-06,0.0011969258875638247,False,False,False,False
1,15.4,0.00095625,0.28373901324872897,0.0009578212724619305,0.002153776,0.282782763248729,1.5712724619305288e-06,0.0011975258875638246,False,False,False,False
1,15.6,0.00095563,0.25681992655592545,0.0009578536218145004,0.0020025515,0.25586429655592546,2.2236218145004795e-06,0.0010469214531880619,False,False,False,False
1,15.8,0.00095499,0.2503063473864042,0.0009549037443750285,0.0014408125,0.24935135738640424,8.625562497143868e-08,0.00048582248436123136,False,False,False,False
1,16.0,0.00095435,0.2534161865722826,0.0009548076872777212,0.0014408125,0.2524618365722826,4.5768727772121064e-07,0.00048646248436123136,False,False,False,False
1,16.2,0.00095358,0.21560031207914143,0.0009538990964034339,0.0013729756,0.21464673207914142,3.1909640343388227e-07,0.00041939564651817085,False,False,False,False
1,16.4,0.00095282,0.17639205080970122,0.0009533681991216369,0.0013729756,0.17543923080970122,5.48199121636994e-07,0.0004201556465181709,False,False,False,False
1,16.6,0.00095204,0.15298423786933135,0.0009533882678678579,0.0013729756,0.15203219786933136,1.3482678678578604e-06,0.0004209356465181708,False,False,False,False
1,16.8,0.00095123,0.11492630569964568,0.00095089181527257,0.001934715,0.11397507569964568,3.3818472742997655e-07,0.0009834849645909667,False,False,False,False
1,17.0,0.00095039,0.08911027572315611,0.0009505873298204376,0.0014304903,0.08815988572315611,1.9732982043762885e-07,0.00048010028702080254,False,False,False,False
1,17.2,0.00094954,0.07493100655924145,0.0009497255212124834,0.0014304903,0.07398146655924145,1.8552121248342334e-07,0.0004809502870208025,False,False,False,False
1,17.4,0.00094868,0.06924051305490586,0.0009490011242829882,0.0018909425,0.06829183305490587,3.2112428298815623e-07,0.0009422624543380737,False,False,False,False
1,17.6,0.00094784,0.07174951943295405,0.0009479010794911984,0.00052211096,0.07080167943295404,6.107949119833062e-08,0.0004257290395537019,False,False,False,False
1,17.8,0.000947,0.0814202676298823,0.0009473548129126458,0.00096270745,0.0804732676298823,3.5481291264577094e-07,1.5707446888089146e-05,False,False,False,False
1,18.0,0.0009462,0.09723040625041257,0.0009465883600027174,0.0011171981,0.09628420625041258,3.883600027173445e-07,0.00017099814594835042,False,False,False,False
1,18.2,0.0009454,0.11228230191114186,0.0009460167110189261,0.0014669324,0.11133690191114186,6.167110189260775e-07,0.000521532357288897,False,False,False,False
1,18.4,0.00094462,0.1197463468804667,0.000945326841094608,0.0014669324,0.11880172688046671,7.068410946080815e-07,0.0005223123572888971,False,False,False,False
1,18.6,0.00094384,0.1208093028265278,0.0009448313533982982,0.0014669324,0.1198654628265278,9.91353398298138e-07,0.000523092357288897,False,False,False,False
1,18.8,0.00094305,0.11293550491157056,0.0009446160645237582,0.0014669324,0.11199245491157056,1.5660645237582354e-06,0.0005238823572888971,False,False,False,False
1,19.0,0.00094224,0.09981572526095484,0.0009443785954056624,0.0011171981,0.09887348526095484,2.138595405662435e-06,0.00017495814594835042,False,False,False,False
1,19.2,0.00094142,0.08546537405902477,0.0009442708851064515,0.0018365802,0.08452395405902477,2.8508851064515525e-06,0.0008951602243351936,False,False,False,False
1,19.4,0.00094059,0.0828788521598387,0.0009442281399799809,0.0018365802,0.0819382621598387,3.6381399799808754e-06,0.0008959902243351936,False,False,False,False
1,19.6,0.00093977,0.08245109327781286,0.0009436949652439683,0.0018365802,0.08151132327781285,3.924965243968289e-06,0.0008968102243351936,False,False,False,False
1,19.8,0.00093895,0.09512113380352538,0.000940998578772773,0.0020855265,0.09418218380352539,2.048578772773026e-06,0.0011465764738202095,False,False,False,False
1,20.0,0.00093814,0.10399403666590068,0.0009403609890324096,0.0021698715,0.10305589666590068,2.2209890324096163e-06,0.0012317314699596166,False,False,False,False
1,20.2,0.00093711,0.041701306903815905,0.0009392848989547694,0.004808329,0.04076419690381591,2.1748989547694256e-06,0.0038712190457725524,False,False,False,False
1,20.4,0.00093607,0.010299186379187475,0.0009380361922191718,0.0025118908,0.009363116379187474,1.9661922191718416e-06,0.0015758208379226923,False,False,False,False
1,20.6,0.00093498,-0.03246030967713942,0.0009372791331471928,0.00012294935,0.03339528967713942,2.2991331471928014e-06,0.0008120306499568,False,False,False,False
1,20.8,0.00093384,-0.08950102414010352,0.0009352728906704677,0.0018289746,0.09043486414010353,1.4328906704677135e-06,0.0008951345785295963,False,False,False,False
1,21.0,0.00093265,-0.13998723339149954,0.0009343256862098835,0.0009240967,0.14091988339149955,1.675686209883431e-06,8.553324410319365e-06,False,False,False,False
1,21.2,0.00093141,-0.19194629987118184,0.0009333769565210921,0.00010966974,0.19287770987118183,1.966956521092097e-06,0.0008217402621329204,False,False,False,False
1,21.4,0.00093011,-0.24520900896689746,0.0009321360140996883,0.00010966974,0.24613911896689747,2.026014099688238e-06,0.0008204402621329204,False,False,False,False
1,21.6,0.00092876,-0.2973161799460815,0.000930878047880659,-0.00016906498,0.2982449399460815,2.1180478806589196e-06,0.0010978249805823341,False,False,False,False
1,21.8,0.00092736,-0.35153403571479735,0.0009299292141174209,-0.001139603,0.35246139571479734,2.569214117420851e-06,0.002066962973125875,False,False,False,False
1,22.0,0.00092591,-0.39782025420488587,0.0009278224595513379,-0.001701165,0.39874616420488584,1.91245955133792e-06,0.0026270749906635283,False,False,False,False
1,22.2,0.00092441,-0.44702393781841643,0.0009272573463013048,-0.0017017424,0.4479483478184164,2.847346301304847e-06,0.00262615241065979,False,False,False,False
1,22.4,0.00092287,-0.4893424370196602,0.0009258473295840063,-0.0022655507,0.4902653070196602,2.9773295840062816e-06,0.0031884206618320943,False,False,False,False
1,22.6,0.00092132,-0.5000423860612582,0.0009216328486774101,-0.0022655507,0.5009637060612582,3.1284867741006566e-07,0.003186870661832094,False,False,False,False
1,22.8,0.00091977,-0.5019366753116064,0.0009209400287281706,-0.0022655507,0.5028564453116063,1.1700287281706575e-06,0.003185320661832094,False,False,False,False
1,23.0,0.00091823,-0.5011138137436237,0.0009200680246256462,-0.0022655507,0.5020320437436238,1.8380246256461319e-06,0.003183780661832094,False,False,False,False
1,23.2,0.00091668,-0.49893800025986046,0.0009197396003274263,-0.0022655507,0.49985468025986046,3.059600327426251e-06,0.003182230661832094,False,False,False,False
1,23.4,0.00091515,-0.49969085622155696,0.0009190103113869776,-0.0022655507,0.5006060062215569,3.860311386977571e-06,0.003180700661832094,False,False,False,False
1,23.6,0.00091362,-0.49693204807758384,0.0009184492339657116,-0.0022655507,0.49784566807758385,4.829233965711636e-06,0.003179170661832094,False,False,False,False
1,23.8,0.00091209,-0.5048166531519716,0.0009129963671835308,-0.0022655507,0.5057287431519716,9.063671835308216e-07,0.003177640661832094,False,False,False,False
1,24.0,0.00091056,-0.18992268218067743,0.0010572803489612371,0.00040861376,0.19083324218067743,0.0001467203489612371,0.0005019462367160619,False,False,False,False
1,24.2,0.015465,0.02219896902096785,0.02298600028239555,0.063045196,0.006733969020967852,0.007521000282395551,0.0475801962351799,False,False,False,False
1,24.4,0.032763,0.09770665537419809,0.0385507879262244,0.06694228,0.06494365537419809,0.005787787926224398,0.034179282021045684,False,False,False,False
1,24.6,0.049979,0.15899446569144438,0.05310333910917619,0.069726855,0.10901546569144438,0.0031243391091761857,0.019747854562759397,False,False,False,False
1,24.8,0.067269,0.4486706232899227,0.08298827708227197,0.108976915,0.38140162328992266,0.01571927708227197,0.041707915478706364,False,False,False,False
1,25.0,0.08488,0.5904484813629782,0.10830128440118415,0.113602,0.5055684813629783,0.023421284401184156,0.028721997494697574,False,False,False,False
1,25.2,0.10275,0.5947737258734787,0.12354226674083658,0.1145271,0.49202372587347865,0.02079226674083659,0.011777098834514624,False,False,False,False
1,25.4,0.12142,0.6486756822503867,0.13427441908510782,0.11510905,0.5272556822503868,0.012854419085107816,0.006310951216220856,False,False,False,False
1,25.6,0.14038,0.69747652738757,0.1469390060891175,0.16301657,0.5570965273875701,0.006559006089117497,0.022636572594642634,False,False,False,False
1,25.8,0.16038,0.7073270039046147,0.160162153772301,0.17225946,0.5469470039046147,0.0002178462276989923,0.011879464859962469,False,False,False,False
1,26.0,0.18051,0.6658310549329141,0.1765801896940298,0.17253144,0.48532105493291405,0.003929810305970199,0.007978559145927433,False,False,False,False
1,26.2,0.20077,0.617649665247102,0.19967163700573345,0.17253144,0.41687966524710196,0.0010983629942665496,0.028238559145927433,False,False,False,False
1,26.4,0.22149,0.5827002969488522,0.22810572016710054,0.17145188,0.3612102969488522,0.006615720167100547,0.0500381184720993,False,False,False,False
1,26.6,0.24241,0.5856807522853185,0.2440494586111479,0.27277866,0.34327075228531845,0.0016394586111479204,0.030368660058975233,False,False,False,False
1,26.8,0.26351,0.6130444672583213,0.2702815021579115,0.27244774,0.34953446725832127,0.006771502157911502,0.008937735071182229,False,False,False,False
1,27.0,0.28543,0.6796695645078952,0.2798120807777685,0.2729332,0.39423956450789516,0.005617919222231538,0.012496814899444597,False,False,False,False
1,27.2,0.30762,0.7734459736057548,0.3060168690047576,0.27419257,0.46582597360575484,0.0016031309952423967,0.033427428359985356,False,False,False,False
1,27.4,0.3298,0.8301609030470356,0.3255213346400456,0.2738583,0.5003609030470356,0.004278665359954359,0.055941691207885724,False,False,False,False
1,27.6,0.35212,0.8483772229398578,0.34556050337811656,0.38055488,0.49625722293985786,0.006559496621883432,0.02843488467216493,False,False,False,False
1,27.8,0.37468,0.8377726239744039,0.39050500272849675,0.38050306,0.46309262397440387,0.01582500272849674,0.005823058433532702,False,False,False,False
1,28.0,0.39754,0.8086616908547715,0.40182293568090466,0.38274637,0.41112169085477146,0.004282935680904654,0.0147936313533783,False,False,False,False
1,28.2,0.41529,0.7749443015152782,0.42437780913628464,0.3775969,0.35965430151527816,0.009087809136284652,0.037693085231781,False,False,False,False
1,28.4,0.43233,0.7647381737752834,0.4382138441959267,0.377266,0.3324081737752834,0.005883844195926691,0.05506401021957397,False,False,False,False
1,28.6,0.44924,0.7849556042545363,0.4521604148814912,0.377266,0.3357156042545363,0.002920414881491251,0.07197401021957395,False,False,False,False
1,28.8,0.46686,0.8284194868043446,0.475833342796554,0.489737,0.36155948680434463,0.008973342796553985,0.022877004041671756,False,False,False,False
1,29.0,0.48508,0.881915043427087,0.48164605586016224,0.489737,0.39683504342708703,0.0034339441398377746,0.004657004041671742,False,False,False,False
1,29.2,0.50446,0.9319674934795774,0.48672152456381856,0.49096903,0.4275074934795774,0.017738475436181456,0.013490967950820942,False,False,False,False
1,29.4,0.52479,0.949849695402273,0.5047507578266519,0.49162132,0.42505969540227306,0.02003924217334807,0.033168684520721414,False,False,False,False
1,29.6,0.54615,0.9510648074810018,0.5296011331903148,0.49162132,0.4049148074810017,0.01654886680968526,0.05452868452072146,False,False,False,False
1,29.8,0.5677,0.9298895766329505,0.5554269656721059,0.49263567,0.3621895766329505,0.012273034327894061,0.07506433267593382,False,False,False,False
1,30.0,0.58969,0.9095481622201458,0.5878665998243182,0.5979843,0.31985816222014574,0.001823400175681833,0.008294313964843703,False,False,False,False
1,30.2,0.61246,0.8236645864854655,0.6427616479019475,0.60005033,0.21120458648546547,0.03030164790194745,0.012409669837951665,False,False,False,False
1,30.4,0.63558,0.8438405324157028,0.663580538385838,0.60132515,0.20826053241570275,0.028000538385837936,0.03425484569549564,False,False,False,False
1,30.6,0.65872,0.8806274059859387,0.6750772684148599,0.6012145,0.22190740598593872,0.01635726841485996,0.0575054719161987,False,False,False,False
1,30.8,0.68167,0.9263428805884271,0.686727471698425,0.6007102,0.24467288058842707,0.005057471698424965,0.08095978681564331,False,False,False,False
1,31.0,0.70427,0.9649477213927877,0.703175761298995,0.7158081,0.2606777213927878,0.0010942387010050014,0.011538093547821093,False,False,False,False
1,31.2,0.72684,0.9901788902982087,0.724087557008975,0.7257673,0.26333889029820867,0.0027524429910250614,0.001072685565948528,False,False,False,False
1,31.4,0.74975,0.9925087416743015,0.7466268961393674,0.729979,0.24275874167430145,0.0031231038606326367,0.019771021366119412,False,False,False,False
1,31.6,0.77397,0.9852010876933921,0.7730196021665737,0.73549217,0.21123108769339205,0.0009503978334263197,0.0384778301429749,False,False,False,False
1,31.8,0.79883,0.9840740708146196,0.7827781974314248,0.73602617,0.18524407081461958,0.01605180256857519,0.06280383213043217,False,False,False,False
1,32.0,0.82367,0.9940468898605612,0.816671742787169,0.8512858,0.1703768898605612,0.006998257212830983,0.027615815238952623,False,False,False,False
1,32.2,0.84346,1.0036773756907866,0.8526694749734848,0.86052525,0.16021737569078665,0.009209474973484788,0.0170652504348755,False,False,False,False
1,32.4,0.86269,1.0251695165266153,0.8636601925993069,0.8662076,0.1624795165266153,0.0009701925993069738,0.0035175996398926213,False,False,False,False
1,32.6,0.88244,1.0507984943834554,0.8745797970774608,0.86587036,0.1683584943834554,0.007860202922539195,0.016569643440246584,False,False,False,False
1,32.8,0.90323,1.0740834341964298,0.9010024544879499,0.8655001,0.17085343419642984,0.0022275455120500665,0.037729907493591286,False,False,False,False
1,33.0,0.92505,1.0913564219227165,0.9283301011245839,0.98036534,0.1663064219227165,0.0032801011245838785,0.05531533594131466,False,False,False,False
1,33.2,0.94832,1.098127187348629,0.9474793589666152,0.98304385,0.14980718734862886,0.0008406410333848813,0.03472384946823115,False,False,False,False
1,33.4,0.97227,1.1001010868769097,0.9610485337902169,0.9847396,0.1278310868769097,0.011221466209783038,0.012469601612091097,False,False,False,False
1,33.6,0.99712,1.110262361122869,0.9975959677419808,0.97909373,0.11314236112286902,0.0004759677419807762,0.018026269550323493,False,False,False,False
1,33.8,1.0234,1.1302716366554382,1.0191266263188645,0.9862033,0.10687163665543808,0.004273373681135562,0.037196687126159755,False,False,False,False
1,34.0,1.0498,1.1610537380647,1.0496319921480242,1.0877924,0.11125373806469985,0.0001680078519759043,0.03799239654541009,False,False,False,False
1,34.2,1.0764,1.1954534239772716,1.0826386793438185,1.0981729,0.11905342397727159,0.006238679343818498,0.021772903060913062,False,False,False,False
1,34.4,1.103,1.232279036126089,1.1095176314822226,1.0981051,0.12927903612608893,0.006517631482222619,0.004894927024841289,False,False,False,False
1,34.6,1.1296,1.260957389693301,1.1340257327224383,1.0981051,0.13135738969330113,0.004425732722438402,0.031494927024841246,False,False,False,False
1,34.8,1.1566,1.2824650635192452,1.153660343693476,1.2106512,0.1258650635192451,0.002939656306524041,0.05405115928649895,False,False,False,False
1,35.0,1.1845,1.3049553340401463,1.1827178245620302,1.1998043,0.12045533404014619,0.0017821754379698795,0.01530430603027333,False,False,False,False
1,35.2,1.2134,1.323745396228949,1.2136710141083897,1.1936572,0.1103453962289489,0.00027101410838969997,0.019742840194702183,False,False,False,False
1,35.4,1.2425,1.337571040383894,1.235916204300836,1.1936572,0.09507104038389413,0.006583795699163897,0.048842840194702086,False,False,False,False
1,35.6,1.2717,1.3512280759554347,1.265935374461087,1.1936572,0.07952807595543465,0.005764625538912993,0.0780428401947022,False,False,False,False
1,35.8,1.3012,1.376519881270001,1.2840781548668623,1.3094614,0.07531988127000111,0.017121845133137636,0.008261355209350674,False,False,False,False
1,36.0,1.3316,1.8465037542403184,1.526673899204971,1.4862438,0.5149037542403185,0.1950738992049712,0.1546438440322877,False,True,False,False
1,36.2,1.3596,1.8725494258172457,1.4877014687682975,1.4656686,0.5129494258172458,0.12810146876829753,0.10606855907440194,False,False,False,False
1,36.4,1.3884,1.9057795560529858,1.499399361638484,1.4659996,0.5173795560529857,0.1109993616384839,0.0775996032714843,False,False,False,False
1,36.6,1.4172,1.9269907097449437,1.5096124090016105,1.5727043,0.5097907097449437,0.09241240900161052,0.15550431518554686,False,False,False,False
1,36.8,1.4467,1.9433760448667776,1.5782153538508958,1.5756131,0.4966760448667775,0.13151535385089574,0.1289131410598754,False,False,False,False
1,37.0,1.4771,1.9595515661388632,1.5943060423519784,1.5802052,0.4824515661388631,0.11720604235197829,0.10310520210266105,False,False,False,False
1,37.2,1.5078,1.9760267277136059,1.6038903275813317,1.5802052,0.46822672771360585,0.09609032758133162,0.0724052021026611,False,False,False,False
1,37.4,1.5395,1.995285606497136,1.6353889520060303,1.5943146,0.45578560649713595,0.0958889520060302,0.05481457519531241,False,False,False,False
